"MATERIAL ON STOCK";
"------------------------------";
"created by STOCK MANAGER";"V013";
"date:";"2019-04-12 16:20:13";"(YYYY-MM-DD HH:MM:SS)";

"PART_ID";"PART_CODE_BEL";"DATE_EDITED";"QTY_ON_STOCK";"QTY_RESERVED";"QTY_AVAILABLE";"MANUFACTURER_1_NAME";"PART_CODE";"DATE_EDITED";"STATUS_PRODUCTION";"URL_DATASHEET_1";"URL_DATASHEET_2";"MANUFACTURER_2_NAME";"PART_CODE";"DATE_EDITED";"STATUS_PRODUCTION";"URL_DATASHEET_1";"URL_DATASHEET_2";"MANUFACTURER_3_NAME";"PART_CODE";"DATE_EDITED";"STATUS_PRODUCTION";"URL_DATASHEET_1";"URL_DATASHEET_2";"DISTRIBUTOR_1_NAME";"ORDER_CODE";"DATE_EDITED";"QTY_MIN";"PRICE_NET";"DISTRIBUTOR_2_NAME";"ORDER_CODE";"DATE_EDITED";"QTY_MIN";"PRICE_NET";"DISTRIBUTOR_3_NAME";"ORDER_CODE";"DATE_EDITED";"QTY_MIN";"PRICE_NET";"DISTRIBUTOR_4_NAME";"ORDER_CODE";"DATE_EDITED";"QTY_MIN";"PRICE_NET";"DISTRIBUTOR_5_NAME";"ORDER_CODE";"DATE_EDITED";"QTY_MIN";"PRICE_NET";"DISTRIBUTOR_6_NAME";"ORDER_CODE";"DATE_EDITED";"QTY_MIN";"PRICE_NET";"STORAGE_PLACE";"REMARKS";"PROJECT";
"510";"F_PAC_T_5X20mm_VAL_1A6F";"2016-02-22 11:40:16";"10";"0";"10";"ESKA";"520.619";"2016-02-11 11:25:17";"ACTIVE";"http://www.reichelt.de/index.html?&ACTION=7&LA=3&OPEN=0&INDEX=0&FILENAME=C400%252FDBFLINK5206xx.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"REICHELT";"FLINK 1,6A";"2016-02-15 10:57:02";"10";"0.10";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S20/5";"n/a";"n/a";
"511";"F_PAC_T_5X20mm_VAL_1A25F";"2016-02-22 11:47:36";"10";"0";"10";"ESKA";"520.618";"2016-02-11 11:25:40";"ACTIVE";"http://www.reichelt.de/index.html?&ACTION=7&LA=3&OPEN=0&INDEX=0&FILENAME=C400%252FDBFLINK5206xx.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"REICHELT";"FLINK 1,25A";"2016-02-15 10:57:30";"10";"0.10";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S20/5";"n/a";"n/a";
"512";"F_PAC_T_5X20mm_VAL_1A25L";"2016-02-22 11:47:49";"10";"0";"10";"ESKA";"522.518";"2016-02-11 11:16:53";"ACTIVE";"http://www.reichelt.de/index.html?&ACTION=7&LA=3&OPEN=0&INDEX=0&FILENAME=C400%252FTraeGE%2523ESK.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"REICHELT";"TRAEGE 1,25A";"2016-02-15 10:57:55";"10";"0.10";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S20/5";"n/a";"n/a";
"513";"F_PAC_T_5X20mm_VAL_0A8L";"2016-02-22 12:02:36";"10";"0";"10";"ESKA";"522.516";"2016-02-11 11:17:24";"ACTIVE";"http://www.reichelt.de/index.html?&ACTION=7&LA=3&OPEN=0&INDEX=0&FILENAME=C400%252FTraeGE%2523ESK.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"REICHELT";"TRÄGE 0,8A";"2016-02-15 10:58:26";"10";"0.10";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S20/7";"n/a";"n/a";
"514";"F_PAC_T_5X20mm_VAL_0A8F";"2016-02-22 12:02:21";"10";"0";"10";"ESKA";"520.616";"2016-02-11 11:26:05";"ACTIVE";"http://www.reichelt.de/index.html?&ACTION=7&LA=3&OPEN=0&INDEX=0&FILENAME=C400%252FDBFLINK5206xx.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"REICHELT";"FLINK 0,8A";"2016-02-15 10:59:00";"10";"0.10";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S20/7";"n/a";"n/a";
"515";"F_PAC_T_5X20mm_VAL_0A035F";"2016-02-10 10:45:43";"0";"0";"0";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"n/a";
"516";"F_PAC_T_5X20mm_VAL_0A035L";"2016-02-10 10:46:02";"0";"0";"0";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"n/a";
"517";"F_PAC_T_5X20mm_VAL_0A05F";"2016-02-10 10:46:40";"0";"0";"0";"ESKA";"520.604";"2016-02-11 11:26:36";"ACTIVE";"http://www.reichelt.de/index.html?&ACTION=7&LA=3&OPEN=0&INDEX=0&FILENAME=C400%252FDBFLINK5206xx.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"REICHELT?";"n/a";"2016-02-11 12:26:28";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"n/a";
"518";"F_PAC_T_5X20mm_VAL_0A05L";"2016-02-22 12:52:26";"10";"0";"10";"ESKA";"522.504";"2016-02-11 11:17:54";"ACTIVE";"http://www.reichelt.de/index.html?&ACTION=7&LA=3&OPEN=0&INDEX=0&FILENAME=C400%252FTraeGE%2523ESK.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"REICHELT";"TRÄGE 0,05A";"2016-02-15 11:01:10";"10";"0.20";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S20/11";"n/a";"n/a";
"519";"F_PAC_T_5X20mm_VAL_0A1L";"2016-02-22 12:48:42";"10";"0";"10";"ESKA";"522.507";"2016-02-11 11:18:28";"ACTIVE";"http://www.reichelt.de/index.html?&ACTION=7&LA=3&OPEN=0&INDEX=0&FILENAME=C400%252FTraeGE%2523ESK.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"REICHELT";"TRÄGE 0,1A";"2016-02-15 11:02:11";"10";"0.15";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S20/10";"n/a";"n/a";
"520";"F_PAC_T_5X20mm_VAL_0A1F";"2016-02-22 12:48:33";"10";"0";"10";"ESKA";"520.607";"2016-02-11 11:27:07";"ACTIVE";"http://www.reichelt.de/index.html?&ACTION=7&LA=3&OPEN=0&INDEX=0&FILENAME=C400%252FDBFLINK5206xx.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"REICHELT";"FLINK 0,1A";"2016-02-15 11:03:08";"10";"0.15";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S20/10";"n/a";"n/a";
"521";"F_PAC_T_5X20mm_VAL_0A125L";"2016-02-22 12:44:15";"10";"0";"10";"ESKA";"522.508";"2016-02-11 11:18:52";"ACTIVE";"http://www.reichelt.de/index.html?&ACTION=7&LA=3&OPEN=0&INDEX=0&FILENAME=C400%252FTraeGE%2523ESK.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"REICHELT";"TRÄGE 0,125A";"2016-02-15 11:05:56";"10";"0.15";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S20/10";"n/a";"n/a";
"522";"F_PAC_T_5X20mm_VAL_0A125F";"2016-02-22 12:44:25";"10";"0";"10";"ESKA";"520.608";"2016-02-11 11:27:27";"ACTIVE";"http://www.reichelt.de/index.html?&ACTION=7&LA=3&OPEN=0&INDEX=0&FILENAME=C400%252FDBFLINK5206xx.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"REICHELT";"FLINK 0,125A";"2016-02-15 11:06:52";"10";"0.15";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S20/10";"n/a";"n/a";
"523";"F_PAC_T_5X20mm_VAL_0A160L";"2016-02-22 12:37:45";"10";"0";"10";"ESKA";"522.509";"2016-02-11 11:19:11";"ACTIVE";"http://www.reichelt.de/index.html?&ACTION=7&LA=3&OPEN=0&INDEX=0&FILENAME=C400%252FTraeGE%2523ESK.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"REICHELT";"TRÄGE 0,16A";"2016-02-15 11:07:27";"10";"0.10";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S20/9";"n/a";"n/a";
"524";"F_PAC_T_5X20mm_VAL_0A160F";"2016-02-22 12:37:54";"10";"0";"10";"ESKA";"520.609";"2016-02-11 11:27:47";"ACTIVE";"http://www.reichelt.de/index.html?&ACTION=7&LA=3&OPEN=0&INDEX=0&FILENAME=C400%252FDBFLINK5206xx.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"REICHELT";"FLINK 0,16A";"2016-02-15 11:07:49";"10";"0.10";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S20/9";"n/a";"n/a";
"525";"F_PAC_T_5X20mm_VAL_0A250L";"2018-09-09 19:32:21";"9";"0";"9";"ESKA";"522.511";"2016-02-11 11:19:42";"ACTIVE";"http://www.reichelt.de/index.html?&ACTION=7&LA=3&OPEN=0&INDEX=0&FILENAME=C400%252FTraeGE%2523ESK.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"REICHELT";"TRÄGE 0,25A";"2016-02-15 11:08:14";"10";"0.10";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S20/9";"n/a";"n/a";
"526";"F_PAC_T_5X20mm_VAL_0A250F";"2016-02-22 12:33:48";"10";"0";"10";"ESKA";"520.611";"2016-02-11 11:28:11";"ACTIVE";"http://www.reichelt.de/index.html?&ACTION=7&LA=3&OPEN=0&INDEX=0&FILENAME=C400%252FDBFLINK5206xx.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"REICHELT";"FLINK 0,25A";"2016-02-15 11:08:43";"10";"0.10";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S20/9";"n/a";"n/a";
"527";"F_PAC_T_5X20mm_VAL_0A315L";"2016-02-22 12:27:40";"10";"0";"10";"ESKA";"522.512";"2016-02-11 11:20:11";"ACTIVE";"http://www.reichelt.de/index.html?&ACTION=7&LA=3&OPEN=0&INDEX=0&FILENAME=C400%252FTraeGE%2523ESK.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"REICHELT";"TRÄGE 0,315A";"2016-02-15 11:09:13";"10";"0.10";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S20/8";"n/a";"n/a";
"528";"F_PAC_T_5X20mm_VAL_0A315F";"2016-02-22 12:27:53";"10";"0";"10";"ESKA";"520.612";"2016-02-11 11:28:34";"ACTIVE";"http://www.reichelt.de/index.html?&ACTION=7&LA=3&OPEN=0&INDEX=0&FILENAME=C400%252FDBFLINK5206xx.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"REICHELT";"FLINK 0,315A";"2016-02-15 11:09:39";"10";"0.10";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S20/8";"n/a";"n/a";
"529";"F_PAC_T_5X20mm_VAL_0A500L";"2016-02-22 12:22:25";"10";"0";"10";"ESKA";"522.514";"2016-02-11 11:20:40";"ACTIVE";"http://www.reichelt.de/index.html?&ACTION=7&LA=3&OPEN=0&INDEX=0&FILENAME=C400%252FTraeGE%2523ESK.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"REICHELT";"TRÄGE 0,5A";"2016-02-15 11:10:05";"10";"0.10";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S20/8";"n/a";"n/a";
"530";"F_PAC_T_5X20mm_VAL_0A500F";"2016-02-22 12:22:40";"10";"0";"10";"ESKA";"520.614";"2016-02-11 11:29:01";"ACTIVE";"http://www.reichelt.de/index.html?&ACTION=7&LA=3&OPEN=0&INDEX=0&FILENAME=C400%252FDBFLINK5206xx.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"REICHELT";"FLINK 0,5A";"2016-02-15 11:10:34";"10";"0.10";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S20/8";"n/a";"n/a";
"531";"F_PAC_T_5X20mm_VAL_0A63L";"2016-03-10 09:53:07";"10";"0";"10";"ESKA";"522.515";"2016-02-11 11:21:07";"ACTIVE";"http://www.reichelt.de/index.html?&ACTION=7&LA=3&OPEN=0&INDEX=0&FILENAME=C400%252FTraeGE%2523ESK.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"REICHELT";"TRÄGE 0,63A";"2016-02-15 11:10:58";"10";"0.10";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S20/7";"n/a";"n/a";
"532";"IC_PAC_T_NDIP8_VAL_B2761D";"2016-06-22 17:15:14";"4";"0";"4";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S3/11";"n/a";"n/a";
"533";"F_PAC_T_5X20mm_VAL_10AF";"2016-02-22 10:46:58";"10";"0";"10";"ESKA";"520.627";"2016-02-11 11:29:23";"ACTIVE";"http://www.reichelt.de/index.html?&ACTION=7&LA=3&OPEN=0&INDEX=0&FILENAME=C400%252FDBFLINK5206xx.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"REICHELT";"FLINK 10A";"2016-02-15 11:11:27";"10";"0.10";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S20/1";"n/a";"n/a";
"534";"F_PAC_T_5X20mm_VAL_8AF";"2016-02-22 10:51:38";"10";"0";"10";"ESKA";"520.626";"2016-02-11 11:29:53";"ACTIVE";"http://www.reichelt.de/index.html?&ACTION=7&LA=3&OPEN=0&INDEX=0&FILENAME=C400%252FDBFLINK5206xx.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"REICHELT";"FLINK 8,0A";"2016-02-15 11:11:46";"10";"0.10";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S20/2";"n/a";"n/a";
"535";"F_PAC_T_5X20mm_VAL_5AF";"2016-02-22 10:53:19";"10";"0";"10";"ESKA";"520.624";"2016-02-11 11:30:11";"ACTIVE";"http://www.reichelt.de/index.html?&ACTION=7&LA=3&OPEN=0&INDEX=0&FILENAME=C400%252FDBFLINK5206xx.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"REICHELT";"FLINK 5,0A";"2016-02-15 11:12:07";"10";"0.10";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S20/2";"n/a";"n/a";
"536";"F_PAC_T_5X20mm_VAL_3A15F";"2016-02-22 11:16:48";"10";"0";"10";"ESKA";"520.622";"2016-02-11 11:30:34";"ACTIVE";"http://www.reichelt.de/index.html?&ACTION=7&LA=3&OPEN=0&INDEX=0&FILENAME=C400%252FDBFLINK5206xx.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"REICHELT";"FLINK 3,15A";"2016-02-15 11:12:34";"10";"0.10";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S20/3";"n/a";"n/a";
"537";"F_PAC_T_5X20mm_VAL_4AL";"2016-02-22 11:06:14";"10";"0";"10";"ESKA";"522.523";"2016-02-11 11:33:21";"ACTIVE";"http://www.reichelt.de/index.html?&ACTION=7&LA=3&OPEN=0&INDEX=0&FILENAME=C400%252FTraeGE%2523ESK.pdf";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"REICHELT";"TRÄGE 4,0A";"2016-02-15 11:13:01";"10";"0.10";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S20/3";"n/a";"n/a";
"538";"IC_PAC_T_NDIP8_VAL_TL061";"2016-06-22 17:23:59";"6";"0";"6";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"UNKNOWN";"n/a";"n/a";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"n/a";"n/a";"0000-00-00 00:00:00";"1";"0.00";"S3/11";"n/a";"n/a";
